# 卷二 第四单元 判答(教材/知识推断)
二	四	1	0	E	躯体病抑郁自杀-角色行为异常
二	四	2	0	C	休克少尿-多巴胺小剂量
二	四	3	0	B	维持蛋白质高级结构-氢键
二	四	4	0	D	T细胞介导自免-多发性硬化
二	四	5	0	E	漏诊严重-提高灵敏度
二	四	6	0	A	肺通气较好指标-用力肺活量(推断)
二	四	7	0	D	体肺循环相同-心输出量
二	四	8	0	D	赫氏反应-钩端螺旋体病
二	四	9	0	C	安宁疗护对象-晚期恶性肿瘤
二	四	10	0	E	被监视下毒-被害妄想
二	四	13	0	C	腰麻术后尿潴留-导尿
二	四	15	0	A	川崎标准不包-关节肿胀疼痛
二	四	16	0	A	先兆偏头痛-视觉先兆
二	四	17	0	D	支扩大咯血-垂体后叶素
二	四	18	0	B	肌束震颤-下运动神经元
二	四	20	0	B	肺泡呼吸音增强-代谢性酸中毒
二	四	21	0	A	肺水肿抢救不宜-依那普利
二	四	22	0	D	张力性气胸体征-皮下气肿
二	四	23	0	E	湿啰音-咳嗽后减轻
二	四	24	0	E	与腹水无关-振水音
二	四	26	0	C	补液纠酸后惊厥-低钙(推断)
二	四	27	0	D	需治疗性伴侣-滴虫阴道炎
二	四	29	0	A	轻触痛刺耳-感觉过敏
二	四	32	0	B	预防川崎冠脉病变-丙种球蛋白
二	四	33	0	D	左向右分流先心不包-蹲踞
二	四	34	0	E	非先天性反射-触觉反射
二	四	35	0	C	PKU初现症状-3~6月
二	四	37	0	A	尿白细胞管型-急性肾盂肾炎
二	四	39	0	E	支扩表现不包-吸气性呼吸困难
二	四	39	1	B	脓胸-胸腔闭式引流
二	四	40	0	B	舒张功能最实用-超声多普勒
二	四	41	0	E	肺心病肺动脉高压-缺氧收缩
二	四	42	0	E	GAD较少-濒死感
二	四	44	0	D	Austin-Flint-心尖部舒张期杂音
二	四	45	0	C	双眼颞侧偏盲-视交叉
二	四	46	0	B	月经过多贫血-铁剂
二	四	47	0	B	破裂性思维-句间无意义联系
二	四	48	0	B	液气囊腔肺炎-金葡菌
二	四	49	0	B	谵妄主要特征-幻觉(推断)
二	四	50	0	D	克罗恩手术指征-疑恶变
二	四	51	0	C	慢萎HP阳性-抗Hp治疗
二	四	52	0	C	造影后低血压低氧颈V充盈-肺栓塞(推断)
二	四	53	0	A	冷凝集支原体-红霉素
二	四	54	0	C	早醒兴趣下降-抑郁症
二	四	56	0	B	突发剧痛脑膜刺激-蛛网膜下腔出血
二	四	57	0	A	反甲MCV78-缺铁性贫血
二	四	58	0	B	叹气样舒张杂音枪击音-主闭
二	四	59	0	D	咽第一口饭梗噎-食管癌(推断)
二	四	60	0	D	肝性脑病处理错-冬眠合剂
