# 卷一 第四单元 判答(教材/知识推断)
一	四	1	0	D	高血压脑出血好发-豆纹动脉
一	四	2	0	A	细菌性阴道病首选-抗厌氧菌
一	四	3	0	D	尖锐湿疣不适宜-口服红霉素
一	四	5	0	B	PKU主要表现-智能发育落后
一	四	5	1	E	婴儿生理性腹泻(推断)
一	四	7	0	C	生长两高峰-婴儿期+青春期
一	四	8	0	C	产后切子宫-胎盘大部植入
一	四	9	0	E	风疹典型-颈后枕后耳后淋巴结肿痛
一	四	10	0	E	确诊ABO溶血-改良Coombs
一	四	11	0	D	库肯勃瘤原发-胃肠道
一	四	12	0	A	加量始效-耐受性
一	四	13	0	E	临产标志-规律宫缩+宫口扩张
一	四	14	0	B	小脑幕切迹疝-动眼神经
一	四	16	0	E	儿童哮喘慢性持续-激素吸入
一	四	17	0	E	俯屈后径线-枕下前囟径
一	四	18	0	B	阳中之阴-肺
一	四	19	0	B	遗忘综合征不包括-意识障碍
一	四	20	0	E	非真实感
一	四	21	0	E	水痘最常见并发症-皮肤继发感染
一	四	22	0	D	跨耻征阳性-扁平骨盆
一	四	23	0	D	萎缩性阴道炎-稀薄淡黄
一	四	24	0	E	硬膜外血肿-昏迷清醒再昏迷
一	四	25	0	D	脾功能不包括-通调水道
一	四	26	0	A	生命原动力-元气
一	四	27	0	D	结脑首要检查-CSF
一	四	28	0	A	痉挛性狭窄环-过多阴道操作
一	四	29	0	D	PCOS-双侧卵巢增大
一	四	31	0	B	界限性遗忘-分离障碍
一	四	32	0	C	内膜癌早期-绝经后不规则流血
一	四	33	0	E	泌乳关键-吸吮动作
一	四	35	0	A	法洛四联症不包括-反复肺部感染
一	四	37	0	B	小儿原发结核-异烟肼+利福平
一	四	38	0	A	婴儿顽固便秘-先天性巨结肠
一	四	40	0	B	MG最先受累-眼外肌
一	四	41	0	C	半岁内不接种-麻疹疫苗
一	四	42	0	B	胸中之气-宗气
一	四	43	0	B	SAH最常见-颅内动脉瘤
一	四	45	0	C	缺铁性贫血病因-未及时添加辅食
一	四	46	0	C	臀先露预后最差-单足先露
一	四	47	0	A	FGR危险因素-子宫发育畸形(推断)
一	四	48	0	E	避孕药第9天出血-加少量雌激素
一	四	49	0	D	系统超声-18~24周
一	四	50	0	D	最易脑血栓-法洛四联症
一	四	51	0	E	多个突起质硬-子宫肌瘤
一	四	52	0	D	臀先露胎背左-左骶前LSA
一	四	53	0	B	下腹痛发热举痛-急性盆腔炎
一	四	55	0	B	NS激素有效停药复发-细胞毒药物(推断)
一	四	56	0	D	搏动头痛+CT外侧裂密影-蛛网膜下腔出血
一	四	57	0	B	不孕查输卵管-子宫输卵管造影
一	四	60	0	B	强迫症触摸不洗手-冲击疗法
一	四	61	0	C	双下肢瘫无体征-分离障碍
一	四	62	0	E	额凹陷骨折+失语-急诊手术复位
一	四	64	0	C	NS激素中下肢不对称肿-肾静脉血栓
一	四	66	0	C	重度营养不良最严重-自发性低血糖
一	四	67	0	E	前置胎盘大出血窘迫-立即剖宫产
一	四	68	0	B	儿童刺激性干咳云雾影-支原体肺炎
一	四	71	0	E	婴儿生理性腹泻(推断)
一	四	72	0	A	高血压突发持续腹痛板状腹-胎盘早剥
一	四	73	0	A	继发痛经子宫球形大-子宫腺肌病
一	四	74	0	B	进行性记忆减退脑萎缩-阿尔茨海默病
一	四	75	0	E	择期手术备血-自体输血(推断)
一	四	76	0	B	孕36周臀先露未入盆-外转胎位术
一	四	78	0	A	反复阴性仍疑病-疑病障碍
一	四	80	0	E	泡沫状分泌物-阴道毛滴虫
一	四	82	0	A	生后10h黄疸-ABO溶血病
一	四	84	0	C	洪水后发热结膜充血腓肠痛-钩体病
一	四	85	0	A	尿霉臭味皮肤白-PKU查血苯丙氨酸
一	四	86	0	E	鬼神附体-分离障碍
一	四	87	0	B	MCV106大细胞-巨幼细胞性贫血
一	四	90	0	E	眼睑下垂复视-重症肌无力新斯的明试验
一	四	91	0	C	弛缓瘫无病理征-吉兰巴雷综合征
一	四	92	0	E	婴儿抽搐血钙低-维生素D缺乏手足搐搦
一	四	93	0	D	Bell征面瘫-糖皮质激素
一	四	94	0	A	子痫突发持续腹痛-胎盘早剥
一	四	95	0	D	PEF变异25%舒张试验阳性-哮喘
一	四	97	0	D	泡沫状稀薄分泌物-滴虫阴道炎
一	四	98	0	E	功血大量出血-刮宫止血
一	四	99	0	A	活跃期进展正常-无须干涉
一	四	102	0	A	舒张期杂音-左向右分流大
一	四	104	0	D	瞳孔散大上睑下垂-动眼神经麻痹
一	四	105	0	A	脑疝-立即甘露醇
一	四	107	0	C	宫内节育器-干扰着床
一	四	110	0	E	脓胸-胸腔闭式引流
一	四	112	0	B	精神分裂首选-非典型抗精神病药
一	四	113	0	B	加重自杀-电抽搐治疗
