# 卷二 第三单元 判答(教材/知识推断)
二	三	1	0	D	肾上腺占位术前-螺内酯
二	三	1	1	A	与中骨盆狭窄无关-骶尾关节活动度
二	三	2	0	D	偏瘫最常见-缺血性卒中
二	三	3	0	E	儿童青少年卵巢瘤-生殖细胞肿瘤
二	三	4	0	E	预防VD缺乏-户外活动日光浴
二	三	5	0	C	新生儿窒息复苏三指标-心率呼吸肤色
二	三	6	0	D	交叉性障碍-脑干
二	三	7	0	C	卵巢性索间质瘤-颗粒细胞瘤
二	三	8	0	C	游走性浸润-金葡菌肺炎(推断)
二	三	9	0	A	小儿贫血伴黄疸-溶血性贫血
二	三	10	0	E	非STD-阴茎珍珠状丘疹
二	三	11	0	C	心衰预后指标-脑钠肽
二	三	13	0	E	肾癌血尿-间歇无痛性肉眼血尿
二	三	14	0	A	脊髓损伤最有价值-MRI
二	三	15	0	A	脓性指头炎-金黄色葡萄球菌
二	三	16	0	D	两个生长高峰-婴儿期+青春期
二	三	17	0	D	卵巢功能正常闭经-子宫性闭经
二	三	18	0	E	产妇死亡最常见-产后出血
二	三	19	0	C	乳牙萌出最迟-13个月
二	三	20	0	C	晚期产后出血病因不包-胎膜早破
二	三	21	0	D	肾小管蛋白尿-β2微球蛋白
二	三	22	0	D	APL首选-全反式维A酸
二	三	23	0	D	PKU饮食至-青春期(推断)
二	三	24	0	B	口服避孕药禁忌不包-慢性宫颈炎
二	三	26	0	E	OA-软骨退变+骨质增生
二	三	27	0	A	肝外胆管癌好发-上段(肝门)
二	三	28	0	E	继发性腹膜炎最重要-手术
二	三	30	0	B	骨盆骨折尿道-膜部损伤
二	三	31	0	B	确诊伤寒常用-血培养
二	三	32	0	D	门脉高压全血细胞减少-脾亢
二	三	33	0	E	漏出性心包积液-充血性心衰
二	三	34	0	B	假性粒细胞减少-分布异常
二	三	35	0	D	阑尾炎最有意义-右下腹压痛反跳痛
二	三	36	0	E	确诊早孕主要依据-B超见原始心管搏动(推断)
二	三	37	0	A	CHT确诊-血清TSH
二	三	38	0	D	产前诊断对象不包括-曾先兆流产
二	三	41	0	E	PDA-胸骨左缘连续性杂音
二	三	42	0	C	巨结肠诊断-钡剂灌肠
二	三	43	0	D	多系统损害肺炎-支原体肺炎
二	三	45	0	D	卵巢良性肿瘤-纤维瘤
二	三	46	0	C	化脑脑脊液不符合-糖氯化物正常
二	三	47	0	C	早产病因不包-子宫内膜异位症
二	三	48	0	D	川崎病不包-化脓性淋巴结炎
二	三	49	0	D	内膜癌最可靠-分段诊刮
二	三	50	0	A	小儿NS电解质紊乱-低钠血症
二	三	52	0	D	抗甲药停药-粒细胞缺乏
二	三	54	0	D	内膜癌预后极差-浆液性癌
二	三	55	0	E	非典型肺炎-军团菌
二	三	57	0	D	阴道正常菌群不包-衣原体
二	三	60	0	A	秋季蛋花汤样便-轮状病毒肠炎
二	三	61	0	B	阿托品化不包-心率减慢
二	三	63	0	A	幽门狭窄首查-腹部B超
二	三	64	0	B	产后发热乳房胀-泌乳热
二	三	65	0	D	靴形心青紫-法洛四联症
二	三	66	0	C	AIHA输血-洗涤红细胞
二	三	69	0	C	腰背痛活动减轻膝肿-强直性脊柱炎
二	三	70	0	B	SLE(面部皮损+蛋白尿)
二	三	71	0	E	热性惊厥
二	三	76	0	D	妊娠合并先心心衰-控制心衰后人工流产
二	三	77	0	E	干咳头孢无效云雾影-支原体肺炎
二	三	78	0	A	宫外孕破裂休克-纠正休克同剖腹
二	三	79	0	A	疑库欣筛查-24h尿游离皮质醇
二	三	80	0	E	肺炎后鼓音实音-脓气胸
二	三	82	0	C	肝硬化肝大质硬-原发性肝癌
二	三	83	0	E	抗人球(+)网织高-自身免疫性溶血
二	三	86	0	A	婴儿重度等渗性脱水(皮肤花纹)
二	三	87	0	C	病理缩复环+血尿-先兆子宫破裂
二	三	88	0	C	呆滞怕冷舌宽-先天甲减查TSH
二	三	89	0	E	探宫无底-不宜立即剖腹探查
二	三	90	0	A	川崎病-阿司匹林+丙球
二	三	91	0	D	活跃期有水囊感-人工破膜(推断)
二	三	92	0	D	不协调宫缩-肌注哌替啶
二	三	93	0	B	子宫脱垂老年-经阴道子宫切除
二	三	94	0	D	卵巢囊肿蒂扭转-剖腹探查
二	三	95	0	E	宫颈病变-宫颈多点活检
二	三	96	0	C	异型细胞≥2/3- CIN3
二	三	97	0	D	CIN3治疗-全子宫切除
二	三	98	0	E	RA确诊-手腕X线
二	三	99	0	C	RA控病-甲氨蝶呤
二	三	100	0	B	急性肾炎严重循环充血
二	三	101	0	D	纠水钠潴留-呋塞米
二	三	102	0	D	恢复上学-血沉正常
二	三	105	0	D	甲亢危象错误-乙酰水杨酸类
二	三	106	0	A	婴儿化脑常见-肺炎链球菌(推断)
二	三	107	0	B	化脑后发热-硬脑膜下积液
二	三	108	0	C	侧脑室扩大-脑组织炎性水肿(推断)
二	三	109	0	D	硬膜下积液-硬脑膜下穿刺放液
二	三	110	0	C	急性早幼粒细胞白血病(推断)
二	三	111	0	E	APL贫血-正常造血受抑(推断)
二	三	112	0	E	APL治疗-ATRA+肝素
二	三	115	0	B	椎间盘突出检查-MRI
二	三	117	0	C	百日咳样咳嗽-TB淋巴结压迫气管分叉
二	三	119	0	B	前置胎盘
二	三	120	0	E	前置胎盘确诊-穹隆触及胎盘组织
二	三	121	0	B	前置胎盘无关-扩张宫颈
二	三	123	0	C	宫颈癌-广泛子宫切除
二	三	124	0	E	盆腔淋巴结转移-体外照射
二	三	126	0	B	叶酸后精神恶化-未补VB12(选择不当)
二	三	127	0	E	注射维生素B12
二	三	129	0	C	滋养细胞肿瘤-化疗
二	三	131	0	B	痛风急性关节炎期
二	三	132	0	A	痛风急性特效-秋水仙碱
二	三	133	0	B	附件囊性包块-内膜异位囊肿(推断)
二	三	134	0	E	内异症确诊-腹腔镜
二	三	136	0	E	华法林监测-INR
二	三	137	0	D	唯一过胎盘- IgG
二	三	138	0	E	脐血增高宫内感染- IgM
二	三	139	0	C	抗寄生虫- IgE
二	三	142	0	B	经期延长诊刮-经前或来潮6h内
二	三	143	0	B	周期缩短诊刮-经前刮宫
二	三	144	0	B	DKA-尿糖+++酮体+
二	三	145	0	A	HHS-尿糖+++酮体(-)
二	三	146	0	D	肺动脉段凹陷-法洛四联症
二	三	147	0	C	周围血管征-PDA
二	三	148	0	E	下半身青紫-PDA合并肺高压
二	三	149	0	A	宫口6cm规律宫缩-严密观察产程
二	三	150	0	B	中央型前置胎盘大出血-剖宫产
