# 卷一 第三单元 判答(教材/知识推断)
一	三	6	0	D	肾综合征出血热-肾病高钾心动过缓
一	三	10	0	D	后纵隔神经源性肿瘤
一	三	11	0	D	破伤风诊断靠临床表现
一	三	12	0	D	右上腹绞痛+黄疸=胆总管结石
一	三	13	0	B	腹股沟斜疝-精索在疝囊后方
一	三	17	0	B	慢性肾病继发甲旁亢-高磷血症
一	三	18	0	C	不稳定骨折-斜形骨折
一	三	19	0	C	Horner征非副癌综合征(局部侵犯)
一	三	20	0	B	转移性腹痛-急性阑尾炎
一	三	21	0	D	肠内营养最严重并发症-误吸肺炎
一	三	22	0	D	甲状腺癌恶性最高-未分化癌
一	三	24	0	E	迷走切断胃潴留-切断鸦爪支
一	三	25	0	B	与月经周期有关-乳腺囊性增生病
一	三	27	0	C	慢性脓胸理想手术-胸膜纤维板剥除
一	三	29	0	B	绞窄性肠梗阻-持续性剧痛
一	三	30	0	C	骑跨伤-尿道球部损伤
一	三	32	0	E	抗非组蛋白抗体不含抗dsDNA
一	三	33	0	B	DMARD-甲氨蝶呤
一	三	35	0	B	阑尾残端不宜-单纯荷包缝合包埋
一	三	36	0	C	脓性指头炎-末节指骨缺血坏死
一	三	37	0	B	胰腺癌首选-超声
一	三	37	1	E	肝硬化腹水感染-自发性细菌性腹膜炎(推断)
一	三	39	0	A	囊尾蚴病-吞食猪带绦虫虫卵
一	三	40	0	A	胰腺癌好发-胰头
一	三	41	0	E	肝肾综合征-功能性肾损害
一	三	42	0	E	脑膜炎奈瑟菌-巧克力培养基生长
一	三	43	0	B	肝癌淋巴转移-肝门淋巴结
一	三	44	0	E	流脑典型-发热头痛皮疹呕吐
一	三	45	0	A	影响PTH-血钙
一	三	46	0	E	痛风不符-游走性关节炎
一	三	47	0	D	葡萄糖胰岛素-治高钾血症
一	三	48	0	C	钩体病-接触疫水传播
一	三	50	0	A	UC铅管状首选-5-ASA(OCR缺A位)
一	三	51	0	D	肝硬化急诊止血-贲门周围血管离断
一	三	52	0	C	便秘便血肛门痛-肛裂
一	三	53	0	E	蛋白尿血尿高血压-ACEI保肾
一	三	55	0	E	阑尾炎术后腹胀无肠鸣-麻痹性肠梗阻
一	三	58	0	E	Courvoisier征无痛黄疸-胆管癌
一	三	59	0	C	便血附表无脱出-内痔Ⅰ度
一	三	61	0	B	食管黏膜断裂管壁硬-食管癌
一	三	62	0	A	甲亢术后高热-甲状腺危象
一	三	63	0	B	三系减+网织低-再生障碍性贫血
一	三	64	0	B	饱餐油腻痛右肩放射-慢性结石性胆囊炎
一	三	65	0	C	晨僵2h多关节炎+RF-类风湿关节炎
一	三	66	0	E	敌百虫洗胃不宜-碳酸氢钠(变敌敌畏)
一	三	67	0	B	发作高血压+儿茶酚胺高-嗜铬细胞瘤
一	三	68	0	C	寒战高热肝区痛+液暗区-细菌性肝脓肿
一	三	69	0	A	HLA-B27+虹膜炎跟腱炎-脊柱关节炎
一	三	73	0	A	脱水休克先扩容-平衡盐液
一	三	75	0	C	发热里急后重黏液脓血便-细菌性痢疾
一	三	76	0	A	月经过多缺铁性贫血-铁剂
一	三	77	0	A	癌术后呼吸困难P2>A2-肺栓塞(OCR缺A位)
一	三	78	0	C	肝性脑病禁用-肥皂水灌肠
一	三	81	0	B	Buerger(+)+足背动脉无-血栓闭塞性脉管炎
一	三	82	0	A	右上腹痛包块首选-腹部B超
一	三	83	0	B	T管拔除后腹膜炎-胆汁性腹膜炎
一	三	84	0	A	直肠乳头状腺瘤恶变10cm-Dixon保肛
一	三	85	0	E	糖尿病术前不宜-当日晨停用胰岛素
一	三	88	0	E	无排便7天+呕吐肠鸣-急性肠梗阻
一	三	89	0	B	老年消瘦黑便-胃癌
一	三	91	0	D	甲状腺硬ESR高摄碘低-亚急性甲状腺炎
一	三	92	0	C	脓指头炎切口不宜-超过甲沟1/2
一	三	93	0	B	呼吸心跳骤停-胸外按压人工呼吸
一	三	95	0	C	亚急性重型肝炎
一	三	96	0	A	大量血胸凝固-开胸探查
一	三	97	0	D	梗噎加重钡餐硬-食管癌(OCR缺D位)
一	三	98	0	A	乙状结肠浅溃疡黏液血便-溃疡性结肠炎
一	三	99	0	A	肱骨外科颈嵌插老年-三角巾悬吊
一	三	101	0	E	癌症术后小腿肿-深静脉血栓形成
一	三	103	0	A	便前腹痛便后缓解无警报-肠易激综合征
一	三	104	0	B	无症状胆囊结石+糖尿病-保守观察
一	三	106	0	B	宫颈赘生物性交出血-宫颈活检
一	三	107	0	A	乳房肿块-乳腺癌(推断)
一	三	108	0	C	乳癌主要治疗-立即手术
一	三	109	0	A	股骨颈头下型预后最差
一	三	110	0	D	头下型移位-人工关节置换
一	三	111	0	C	肾综合征出血热
一	三	112	0	E	汉坦病毒-接触传播
一	三	113	0	D	老年排尿困难-良性前列腺增生
一	三	114	0	E	BPH手术-TURP
一	三	119	0	B	疑直肠癌首查-直肠指检
一	三	120	0	D	直肠癌首选-手术
一	三	122	0	D	便秘型IBS-乳果糖
一	三	123	0	D	睡眠呼吸暂停综合征(推断)
一	三	124	0	B	OSAS确诊-睡眠呼吸监测
一	三	125	0	D	发作时心肺体征
一	三	127	0	E	强直确诊-骶髂关节X线+HLA-B27
一	三	129	0	E	脓毒症不宜-小剂量糖皮质激素
一	三	130	0	D	中毒型细菌性痢疾
一	三	131	0	B	确诊-粪常规
一	三	133	0	C	急粒M3-全反式维A酸
一	三	134	0	C	中枢浸润鞘内-甲氨蝶呤
一	三	136	0	A	主要能源-葡萄糖
一	三	137	0	B	加强腹横筋膜-Shouldice
一	三	138	0	D	加强前壁-Ferguson法
一	三	139	0	A	克罗恩病-纵行溃疡鹅卵石
一	三	140	0	B	溃疡性结肠炎-地图状溃疡
一	三	142	0	C	淋病首选-头孢曲松
一	三	143	0	B	胆源性肝脓肿-大肠埃希菌
一	三	144	0	C	急性乳腺炎-金黄色葡萄球菌
一	三	145	0	C	急性菌痢首选-环丙沙星
一	三	146	0	A	儿童伤寒-头孢曲松
一	三	148	0	B	侵袭性NHL-CHOP
一	三	149	0	D	功能性消化不良最常见-腹胀(推断)
一	三	150	0	B	克罗恩病最常见-腹痛
